,40.0,42.5,45.0,47.5,50.0,52.5,55.0,57.5,60.0,62.5,65.0,67.5,70.0,72.5,75.0,77.5,80.0,82.5,85.0,87.5,90.0,92.5,95.0,97.5,100.0,102.5,105.0,107.5,110.0,112.5,115.0,117.5,120.0,122.5,125.0,127.5,130.0,132.5,135.0,137.5,140.0,142.5,145.0,147.5,150.0
0.0,142.6818755402604,112.10022602249973,88.40780270519794,69.98139975319772,55.59621868617591,44.324343648970675,35.46,28.464299408980207,22.92422318613571,18.522052575672017,15.012495617895796,12.20550698573376,9.953335281495722,8.140721579488313,6.677455800086165,5.492703752031019,4.530668687710639,3.7472621989457164,3.1075411518263323,2.583727975687842,2.153676662234619,1.7996804159911344,1.507542026676885,1.2658469002266464,1.065392896034331,0.8987418570893043,0.7598658610485038,0.6438674116298954,0.5467575125540666,0.4652791797653543,0.39676672057844187,0.3390332424405475,0.2902805010485089,0.24902647230557529,0.2140470219130737,0.1843288162531191,0.15903121889724076,0.1374553869720559,0.1190191501422601,0.10323654472727979,0.0897011038517651,0.07807218497800168,0.06806375908209643,0.05943519918845504,0.051983696249767244
0.05,221.15690708740357,173.75535033487455,137.0320941930568,108.47116961745645,86.17413896357266,68.70273265590454,54.963,44.119664083919325,35.53254593851035,28.709181492291627,23.269368207738484,18.91853582788733,15.42766968631837,12.618118448206884,10.350056490133555,8.513690815648081,7.0225364659514895,5.80825640836586,4.816688785330815,4.004778362316155,3.33819882646366,2.789504644786258,2.3366901413491723,1.9620626953513018,1.6513589888532132,1.393049878488422,1.1777920846251813,0.9979944880263378,0.8474741444588033,0.7211827286362993,0.6149884168965849,0.5255015257828487,0.4499347766251889,0.38599103207364166,0.3317728839652643,0.2857096651923346,0.24649838929072318,0.21305584980668663,0.18447968272050316,0.16001664432728369,0.1390367109702359,0.1210118867159026,0.10549882657724945,0.09212455874210532,0.08057472918713922
0.1,299.63193863454677,235.41047464724943,185.65638568091566,146.9609394817152,116.75205924096942,93.08112166283841,74.46600000000002,59.77502875885843,48.14086869088499,38.89631040891124,31.52624079758117,25.6315646700409,20.902004091141016,17.095515316925457,14.022657180180946,11.534677879265143,9.514404244192342,7.869250617786005,6.525836418835297,5.425828748944468,4.522720990692701,3.779328873581383,3.165838256021459,2.6582784904759573,2.2373250816720955,1.8873578998875393,1.5957183082018582,1.3521215644227804,1.1481907763635397,0.9770862775072441,0.8332101132147279,0.7119698091251497,0.6095890522018689,0.5229555918417081,0.44949874601745476,0.3870905141315501,0.3339655596842056,0.28865631264131736,0.2499402152987462,0.21679674392728757,0.1883723180887067,0.16395158845380353,0.14293389407240248,0.12481391829575558,0.1091657621245112
0.15,378.1069701816901,297.0655989596243,234.28067716877456,185.45070934597393,147.32997951836617,117.4595106697723,93.96900000000002,75.43039343379755,60.74919144325963,49.083439325530854,39.78311338742387,32.344593512194464,26.37633849596366,21.572912185644032,17.69525787022834,14.555664942882203,12.006272022433192,9.930244827206149,8.234984052339781,6.846879135572783,5.707243154921741,4.769153102376507,3.9949863706937463,3.3544942856006137,2.823291174490978,2.3816659212866567,2.013644531778536,1.706248640819223,1.4489074082682767,1.232989826378189,1.051431809532871,0.898438092467451,0.7692433277785488,0.6599201516097746,0.5672246080696454,0.48847136307076566,0.42143273007768806,0.3642567754759482,0.31540074787698924,0.2735768435272915,0.2377079252071775,0.20689129019170446,0.18036896156755552,0.15750327784940585,0.13775679506188318
0.2,456.58200172883323,358.72072327199913,282.9049686566334,223.94047921023267,177.90789979576292,141.83789967670614,113.47200000000001,91.08575810873666,73.35751419563427,59.27056824215046,48.03998597726654,39.057622354348034,31.85067290078631,26.050309054362604,21.367858560275728,17.576652006499266,14.498139800674043,11.991239036626293,9.944131685844264,8.267929522201095,6.891765319150781,5.758977331171631,4.8241344853660335,4.050710080725269,3.40925726730986,2.8759739426857744,2.431570755355213,2.060375717215665,1.7496240401730132,1.488893375249134,1.269653505851014,1.084906375809752,0.9288976033552286,0.7968847113778409,0.6849504701218357,0.5898522120099812,0.5088999004711704,0.4398572383105789,0.3808612804552324,0.33035694312729535,0.2870435323256483,0.24983099192960537,0.21780402906270854,0.19019263740305614,0.16634782799925515
0.25,535.0570332759764,420.37584758437396,331.52926014449224,262.4302490744914,208.48582007315963,166.21628868364002,132.975,106.74112278367578,85.9658369480089,69.45769715877006,56.29685856710923,45.770651196501596,37.32500730560896,30.52770592308117,25.040459250323117,20.597639070116323,16.990007578914895,14.052233246046436,11.653279319348746,9.688979908829406,8.076287483379822,6.748801559966754,5.653282600038319,4.746925875849924,3.995223360128742,3.3702819640848913,2.8494969789318896,2.4145027936121077,2.0503406720777497,1.7447969241200787,1.487875202169157,1.2713746591520532,1.0885518789319086,0.9338492711459073,0.8026763321740263,0.6912330609491966,0.5963670708646528,0.5154577011452096,0.44632181303347535,0.38713704272729915,0.3363791394441191,0.2927706936675063,0.2552390965578616,0.22288199695670635,0.19493886093662713
0.3,613.5320648231198,482.0309718967489,380.15355163235114,300.9200189387502,239.06374035055646,190.59467769057395,152.47800000000004,122.39648745861491,98.57415970038356,79.6448260753897,64.55373115695194,52.48368003865517,42.799341710431605,35.00510279179976,28.71305994037051,23.618626133733393,19.481875357155747,16.113227455466582,13.362426952853232,11.110030295457724,9.260809647608863,7.73862578876188,6.482430714710608,5.443141670974581,4.5811894529476245,3.8645899854840096,3.2674232025085677,2.7686298700085508,2.3510573039824867,2.000700472991024,1.7060968984873004,1.4578429424943546,1.2482061545085885,1.0708138309139739,0.9204021942262169,0.7926139098884122,0.6838342412581354,0.5910581639798403,0.5117823456117184,0.4439171423273031,0.3857147465625899,0.3357103954054072,0.29267416405301466,0.2555713565103567,0.22352989387399916
0.35,692.007096370263,543.6860962091238,428.77784312021,339.4097888030089,269.6416606279532,214.97306669750782,171.98100000000005,138.051852133554,111.1824824527582,89.83195499200929,72.81060374679461,59.19670888080874,48.273676115254254,39.48249966051832,32.3856606304179,26.63961319735045,21.9737431353966,18.174221664886723,15.071574586357713,12.531080682086037,10.445331811837905,8.728450017557003,7.311578829382895,6.139357466099236,5.167155545766506,4.358898006883127,3.6853494260852444,3.1227569464049934,2.6517739358872228,2.256604021861969,1.924318594805443,1.6443112258366555,1.4078604300852684,1.2077783906820403,1.0381280562784074,0.8939947588276277,0.7713014116516177,0.6666586268144711,0.5772428781899615,0.500697241927307,0.43505035368106076,0.37865009714330816,0.3301092315481677,0.288260716064007,0.2521209268113711
0.4,770.4821279174062,605.3412205214985,477.4021346080688,377.8995586672676,300.2195809053499,239.35145570444166,191.484,153.70721680849311,123.79080520513283,100.01908390862891,81.0674763366373,65.90973772296232,53.7480105200769,43.95989652923689,36.058261320465284,29.66060026096751,24.465610913637445,20.235215874306867,16.780722219862195,13.95213106871435,11.629853976066945,9.718274246352129,8.140726944055181,6.835573261223891,5.753121638585388,4.853206028282244,4.103275649661922,3.4768840228014355,2.95249056779196,2.5125075707329136,2.1425402911235865,1.8307795091789565,1.5675147056619485,1.3447429504501067,1.155853918330598,0.9953756077668431,0.8587685820451001,0.7422590896491018,0.6427034107682045,0.557477341527311,0.4843859607995315,0.42158979888120907,0.3675442990433207,0.32095007561765715,0.2807119597487431
